,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
308,-30644.81744884854,-30643.09690943786,-30174.70768279493,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30222.89347220712,-30613.48953690775
309,-30644.81744884854,-30643.09690943786,-30174.70768279493,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30412.468597074956,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30222.89347220712,-30613.48953690775
310,-30644.81744884854,-30643.09690943786,-30174.70768279493,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30412.468597074956,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30222.89347220712,-30613.48953690775
311,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30412.468597074956,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
312,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30412.468597074956,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
313,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30422.05679142142,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
314,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30422.05679142142,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30471.806693559756,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
315,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30471.806693559756,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
316,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30471.806693559756,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
317,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30565.97342442123,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
318,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
319,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30637.17555979741,-30478.718776936083,-30335.259940284206,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
320,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30335.259940284206,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30650.247111156394,-30225.358687454995,-30617.614951792548
321,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30225.358687454995,-30617.614951792548
322,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30225.358687454995,-30617.614951792548
323,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30225.358687454995,-30617.614951792548
324,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30301.631320483335,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30615.580047854965,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30225.358687454995,-30617.614951792548
325,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30302.555342878106,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30478.718776936083,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30620.32072601146,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30226.936909169275,-30617.614951792548
326,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30302.555342878106,-30465.167991892264,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.443111278277,-30638.290129430028,-30487.972472254372,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30620.32072601146,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30477.110950504677,-30339.8763021634,-30605.163454729933,-30648.251917241774,-30652.15975142571,-30226.936909169275,-30617.614951792548
327,-30644.81744884854,-30643.09690943786,-30175.378870934303,-30600.249390103323,-30302.555342878106,-30470.557317364295,-30659.040908494702,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30487.972472254372,-30337.981951367765,-30567.216164952697,-30628.00756112415,-30621.601264309284,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
328,-30644.81744884854,-30643.09690943786,-30177.82743375057,-30600.249390103323,-30302.555342878106,-30470.557317364295,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30487.972472254372,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.601264309284,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
329,-30644.81744884854,-30643.09690943786,-30177.82743375057,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30487.972472254372,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.601264309284,-30424.476006273366,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
330,-30644.81744884854,-30649.26599420764,-30177.82743375057,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30487.972472254372,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.601264309284,-30424.523418126068,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
331,-30644.81744884854,-30649.26599420764,-30177.82743375057,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30493.346016827556,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.601264309284,-30424.523418126068,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
332,-30644.81744884854,-30649.26599420764,-30184.89817506761,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30514.909735969544,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.738795547826,-30424.523418126068,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
333,-30644.81744884854,-30649.26599420764,-30184.89817506761,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30514.909735969544,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.738795547826,-30424.523418126068,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
334,-30644.81744884854,-30649.26599420764,-30184.89817506761,-30600.249390103323,-30302.555342878106,-30476.019356819495,-30659.040908494702,-30531.095170699627,-30588.56438874043,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30560.500601284504,-30641.37514331962,-30538.823445957074,-30340.19233727265,-30567.216164952697,-30628.00756112415,-30621.738795547826,-30424.523418126068,-30636.209034013766,-30575.571758222242,-30528.948767629827,-30478.245496922907,-30339.8763021634,-30605.163454729933,-30652.629152944315,-30652.15975142571,-30226.936909169275,-30617.614951792548
